Date,,"Thu, 15 Dec 2016 10:55:52 +0000",,,
Cite,,"Wessa, P. (2016), Free Statistics Software, Office for Research Development and Education, version 1.1.23-r7, URL http://www.wessa.net/",,,
All rights reserved. Academic license for non-commercial use only.,,,,,
,,,,,
,,,,,
Select a Descriptive Statistics Module in the right panel to use the (log) returns of the (close) time series for analysis.,,,,,
,,,,,
Time Series - Goldman Sachs Group,,,,,
Date,Open,High,Low,Close,Log Return
11/04/14,154.449997,154.490005,151.649994,152.720001,-0.0211
14/04/14,154.800003,155.130005,153.419998,154.740005,0.0131
15/04/14,155,156.020004,153.100006,154.919998,0.0012
16/04/14,156.339996,157.289993,155.119995,157.220001,0.0147
17/04/14,161.029999,161.440002,157.350006,157.440002,0.0014
21/04/14,157.5,158.270004,156.229996,157.800003,0.0023
22/04/14,157.639999,160.809998,157.270004,160.460007,0.0167
23/04/14,160.259995,160.940002,159.279999,160.449997,-0.0001
24/04/14,161.039993,162.110001,160.589996,160.850006,0.0025
25/04/14,160.479996,160.770004,157.910004,158.240005,-0.0164
28/04/14,158.600006,158.830002,154,156.539993,-0.0108
29/04/14,157.029999,158.380005,156.639999,158.240005,0.0108
30/04/14,158.380005,160.360001,158.190002,159.820007,0.0099
01/05/14,159.800003,161,159.699997,160.369995,0.0034
02/05/14,160.460007,161.839996,158.570007,158.880005,-0.0093
05/05/14,156.5,156.899994,154.520004,156.350006,-0.0161
06/05/14,155.850006,155.850006,154.179993,154.539993,-0.0116
07/05/14,155.410004,156.309998,153.710007,155.520004,0.0063
08/05/14,155.759995,158.220001,155.199997,157.399994,0.012
09/05/14,157.570007,157.899994,155.679993,157.199997,-0.0013
12/05/14,157.910004,159.949997,157.910004,159.550003,0.0148
13/05/14,159.559998,160.899994,159.130005,160.279999,0.0046
14/05/14,160.199997,160.889999,159.279999,159.449997,-0.0052
15/05/14,158.690002,158.960007,155.919998,156.639999,-0.0178
16/05/14,155.610001,156.970001,154.839996,156.429993,-0.0013
19/05/14,156.25,157.990005,156.009995,157.669998,0.0079
20/05/14,157.479996,157.910004,155.610001,156.350006,-0.0084
21/05/14,157.160004,159.75,157.130005,159.350006,0.019
22/05/14,158.949997,160.300003,158.649994,159.850006,0.0031
23/05/14,159.910004,160.479996,159.509995,160.160004,0.0019
27/05/14,161.119995,163.429993,160.580002,161.770004,0.01
28/05/14,160.910004,161.610001,159.779999,161.190002,-0.0036
29/05/14,161.139999,162,159.619995,160.740005,-0.0028
30/05/14,160.419998,160.639999,159.160004,159.809998,-0.0058
02/06/14,159.779999,160.199997,157.910004,160.029999,0.0014
03/06/14,159.850006,161.929993,159.279999,161.800003,0.011
04/06/14,161.440002,162.729996,160.860001,162.389999,0.0036
05/06/14,162.720001,163.429993,161.559998,162.580002,0.0012
06/06/14,162.899994,166.259995,162.899994,166.190002,0.022
09/06/14,166.039993,166.860001,165.639999,166,-0.0011
10/06/14,165.860001,167.259995,165.479996,166.360001,0.0022
11/06/14,165.089996,166.160004,164.690002,165.429993,-0.0056
12/06/14,165.759995,166.649994,165.020004,165.960007,0.0032
13/06/14,166.169998,167.070007,165.419998,165.889999,-0.0004
16/06/14,165.520004,166.529999,164.449997,165.850006,-0.0002
17/06/14,165.639999,168.75,165.449997,168.220001,0.0142
18/06/14,167.889999,170.100006,167.289993,169.860001,0.0097
19/06/14,170,170.160004,168.929993,169.729996,-0.0008
20/06/14,170.320007,171.080002,169.419998,169.839996,0.0006
23/06/14,170.179993,170.619995,169.210007,170.240005,0.0024
24/06/14,169.550003,170.550003,167.949997,168.229996,-0.0119
25/06/14,167.820007,169.020004,167.399994,168.380005,0.0009
26/06/14,167,168.110001,166.369995,168.009995,-0.0022
27/06/14,167.25,167.649994,166.369995,166.779999,-0.0073
30/06/14,166.869995,167.910004,166.369995,167.440002,0.0039
01/07/14,166.350006,168.270004,166.059998,166.809998,-0.0038
02/07/14,167,167.809998,166.570007,166.889999,0.0005
03/07/14,167.830002,169.899994,167.720001,169.460007,0.0153
07/07/14,168.970001,168.970001,166.899994,167.779999,-0.01
08/07/14,166.740005,166.779999,163.729996,164.910004,-0.0173
09/07/14,165.240005,165.330002,163.630005,164.669998,-0.0015
10/07/14,162.220001,163.779999,161.529999,163.419998,-0.0076
11/07/14,163.020004,165.139999,162.380005,164.800003,0.0084
14/07/14,167.179993,167.720001,166.460007,167,0.0133
15/07/14,169.699997,170.149994,167.149994,169.169998,0.0129
16/07/14,169.199997,170.990005,169,170.470001,0.0077
17/07/14,170.210007,171.600006,168.919998,170.139999,-0.0019
18/07/14,170.410004,171.789993,169.649994,171.470001,0.0078
21/07/14,170.169998,172.100006,170.050003,171.720001,0.0015
22/07/14,172.380005,175.380005,172.380005,175.020004,0.019
23/07/14,175.210007,177.220001,174.630005,176.820007,0.0102
24/07/14,176.800003,177.320007,175.610001,176.259995,-0.0032
25/07/14,175.910004,176.460007,174.720001,175.399994,-0.0049
28/07/14,175,176.460007,174.669998,175.949997,0.0031
29/07/14,176.169998,177.110001,175.449997,175.539993,-0.0023
30/07/14,175.960007,177.479996,175.360001,175.759995,0.0013
31/07/14,174.440002,175.270004,172.789993,172.869995,-0.0166
01/08/14,172.380005,172.759995,169.399994,170.25,-0.0153
04/08/14,170.570007,171.889999,170.050003,171.690002,0.0084
05/08/14,171.300003,171.770004,168.889999,169.419998,-0.0133
06/08/14,168.149994,170.850006,168.020004,169.740005,0.0019
07/08/14,170.300003,171.070007,168.740005,169.100006,-0.0038
08/08/14,169.350006,172.490005,168.679993,172.259995,0.0185
11/08/14,172.75,173.410004,171.619995,172.460007,0.0012
12/08/14,171.779999,173.110001,171.380005,172.330002,-0.0008
13/08/14,172.399994,172.889999,171.270004,172.369995,0.0002
14/08/14,172.800003,173.100006,171.690002,172.729996,0.0021
15/08/14,172.839996,174.600006,171.440002,171.899994,-0.0048
18/08/14,173.25,174.630005,172.699997,174.550003,0.0153
19/08/14,174.910004,175.100006,173.630005,173.960007,-0.0034
20/08/14,173.270004,174.179993,172.600006,174.029999,0.0004
21/08/14,174.240005,175.919998,173.440002,175.149994,0.0064
22/08/14,175.350006,176.979996,174.830002,175.470001,0.0018
25/08/14,176.710007,179.860001,176.460007,177.869995,0.0136
26/08/14,178.470001,179.149994,177.809998,177.899994,0.0002
27/08/14,178.360001,178.360001,177.009995,177.809998,-0.0005
28/08/14,177.050003,177.75,175.889999,177.649994,-0.0009
29/08/14,178.320007,179.5,177.850006,179.110001,0.0082
02/09/14,179.259995,180.220001,178.380005,179.770004,0.0037
03/09/14,180.479996,182.070007,179.429993,179.600006,-0.0009
04/09/14,179.929993,181.600006,179.550003,180.080002,0.0027
05/09/14,179.580002,179.910004,177.880005,179.75,-0.0018
08/09/14,179.580002,180.919998,179.220001,180.110001,0.002
09/09/14,177.929993,178.639999,176.619995,177.399994,-0.0152
10/09/14,178.330002,180.179993,178.119995,179.869995,0.0138
11/09/14,178.770004,181.440002,178.5,181,0.0063
12/09/14,180.630005,183.470001,180.630005,183.169998,0.0119
15/09/14,182.910004,184.399994,182.509995,183.979996,0.0044
16/09/14,183.899994,184.559998,182.800003,184.039993,0.0003
17/09/14,183.820007,185.770004,183.460007,184.820007,0.0042
18/09/14,185.830002,188.429993,185.5,187.889999,0.0165
19/09/14,188.259995,188.580002,185.880005,186.199997,-0.009
22/09/14,186,186.949997,185.100006,185.289993,-0.0049
23/09/14,184.570007,186.860001,184.570007,185.089996,-0.0011
24/09/14,185.259995,188.119995,184.470001,187.809998,0.0146
25/09/14,187.460007,187.800003,183.460007,184.089996,-0.02
26/09/14,184.75,185.600006,183.220001,185.119995,0.0056
29/09/14,183.110001,184.559998,182.199997,183.830002,-0.007
30/09/14,184.410004,184.990005,182.679993,183.570007,-0.0014
01/10/14,183.190002,183.850006,180.330002,180.699997,-0.0158
02/10/14,180.600006,183.429993,180.589996,182.880005,0.012
03/10/14,184.610001,188.539993,184.570007,188.070007,0.028
06/10/14,189.070007,189.5,187.149994,187.479996,-0.0031
07/10/14,186.559998,186.559998,183.619995,183.800003,-0.0198
08/10/14,184.029999,187,182.149994,186.639999,0.0153
09/10/14,185.820007,186.169998,180.75,181.270004,-0.0292
10/10/14,181.570007,182.949997,180.059998,180.380005,-0.0049
13/10/14,181,183.190002,178.5,178.770004,-0.009
14/10/14,179.479996,181.789993,177.770004,178.699997,-0.0004
15/10/14,176.490005,177.949997,171.520004,177.240005,-0.0082
16/10/14,172.020004,176.289993,171.259995,172.580002,-0.0266
17/10/14,175.800003,177.539993,175.100006,176.910004,0.0248
20/10/14,176.220001,178,175.820007,177.839996,0.0052
21/10/14,179.220001,180.360001,178.360001,180.179993,0.0131
22/10/14,180.550003,180.800003,176.830002,176.830002,-0.0188
23/10/14,178.800003,181.100006,178.710007,180.059998,0.0181
24/10/14,180.270004,183.490005,180.009995,183.350006,0.0181
27/10/14,182.860001,184.160004,182.309998,183.910004,0.003
28/10/14,184.160004,186.320007,183.199997,186.320007,0.013
29/10/14,186.089996,187.309998,185.389999,186.080002,-0.0013
30/10/14,185.479996,187.100006,185.169998,186.970001,0.0048
31/10/14,189.240005,190,188.119995,189.990005,0.016
03/11/14,190.350006,191.979996,189.75,190.830002,0.0044
04/11/14,190.470001,190.970001,188.820007,190.270004,-0.0029
05/11/14,191.580002,191.869995,189.610001,189.839996,-0.0023
06/11/14,190.380005,191.440002,189.779999,191,0.0061
07/11/14,191.25,191.479996,189.300003,190.710007,-0.0015
10/11/14,190.509995,191.869995,190.509995,191.800003,0.0057
11/11/14,191.809998,192.679993,190.529999,191.880005,0.0004
12/11/14,190.660004,190.889999,189.330002,190.179993,-0.0089
13/11/14,190.839996,191.190002,189.199997,190.240005,0.0003
14/11/14,190.360001,190.839996,189.619995,189.979996,-0.0014
17/11/14,189.520004,191.190002,189.220001,189.929993,-0.0003
18/11/14,189.619995,190.660004,189.589996,189.639999,-0.0015
19/11/14,189.710007,189.990005,188.190002,189.190002,-0.0024
20/11/14,187.820007,189.860001,187.550003,189.75,0.003
21/11/14,191.520004,191.660004,189.369995,189.589996,-0.0008
24/11/14,190.139999,190.889999,189.669998,190.070007,0.0025
25/11/14,190.5,190.5,188.199997,188.860001,-0.0064
26/11/14,189.919998,189.919998,187.729996,188.520004,-0.0018
28/11/14,188.399994,189.490005,188.119995,188.410004,-0.0006
01/12/14,188,188.619995,185.589996,188.199997,-0.0011
02/12/14,189.309998,190.940002,188.809998,190.190002,0.0105
03/12/14,189.75,191.820007,189.330002,190.949997,0.004
04/12/14,190.779999,192.339996,189.960007,191.949997,0.0052
05/12/14,192.720001,196.929993,192.539993,195.449997,0.0181
08/12/14,195.449997,198.059998,194.509995,196.619995,0.006
09/12/14,193.690002,197.220001,192.899994,196.889999,0.0014
10/12/14,195.479996,195.990005,191.600006,192,-0.0251
11/12/14,193,194.940002,192.5,193.539993,0.008
12/12/14,191.710007,192.639999,188.070007,188.820007,-0.0247
15/12/14,190.240005,190.809998,185.410004,185.539993,-0.0175
16/12/14,183.960007,186.929993,182.399994,183.309998,-0.0121
17/12/14,184.110001,186.5,183.630005,185.029999,0.0093
18/12/14,188,191.660004,187.809998,191.610001,0.0349
19/12/14,192.259995,195,192.029999,193.279999,0.0087
22/12/14,193.919998,194.5,192.759995,194.440002,0.006
23/12/14,195.339996,196.100006,194.729996,195.5,0.0054
24/12/14,196.610001,196.75,195.009995,195.889999,0.002
26/12/14,196.089996,196.490005,195.399994,195.449997,-0.0022
29/12/14,195.570007,196.960007,194.820007,196.190002,0.0038
30/12/14,195.5,196.5,194.580002,195.710007,-0.0024
31/12/14,196.649994,196.830002,193.770004,193.830002,-0.0097
02/01/15,195.300003,195.729996,192.699997,194.410004,0.003
05/01/15,193.059998,194.039993,187.479996,188.339996,-0.0317
06/01/15,188.300003,188.660004,183.929993,184.529999,-0.0204
07/01/15,186.850006,187.990005,185.770004,187.279999,0.0148
08/01/15,189.350006,190.820007,189.25,190.270004,0.0158
09/01/15,190.479996,191.309998,186.960007,187.350006,-0.0155
12/01/15,187.360001,187.529999,184.110001,185.070007,-0.0122
13/01/15,186.580002,189.380005,183.369995,184.929993,-0.0008
14/01/15,181.179993,182.509995,178.100006,180.229996,-0.0257
15/01/15,180.179993,181.600006,177.5,178.490005,-0.0097
16/01/15,176.729996,180.100006,174.059998,177.229996,-0.0071
20/01/15,177.570007,178.330002,174.229996,175.630005,-0.0091
21/01/15,174.550003,178.389999,172.820007,177.149994,0.0086
22/01/15,178.809998,182.589996,177.25,182.039993,0.0272
23/01/15,181.429993,182.979996,180.419998,180.490005,-0.0086
26/01/15,178.720001,180.990005,178.059998,180.419998,-0.0004
27/01/15,177.240005,178.639999,176.300003,176.490005,-0.022
28/01/15,177.729996,177.970001,172.970001,173.050003,-0.0197
29/01/15,173.179993,176.300003,173.070007,175.990005,0.0168
30/01/15,174.130005,175.690002,172.320007,172.410004,-0.0206
02/02/15,172.990005,175.600006,172.259995,175.490005,0.0177
03/02/15,176.009995,180.479996,175.910004,180.240005,0.0267
04/02/15,178.720001,180.710007,178.529999,178.779999,-0.0081
05/02/15,179.440002,181.600006,179.229996,180.770004,0.0111
06/02/15,182.050003,184.619995,181.139999,183.429993,0.0146
09/02/15,181.690002,182.949997,181.149994,182.220001,-0.0066
10/02/15,183.350006,184.800003,182.350006,184.559998,0.0128
11/02/15,184.070007,188.190002,183.75,187.649994,0.0166
12/02/15,188.25,190,187.399994,189.779999,0.0113
13/02/15,189.869995,191.330002,188.339996,189,-0.0041
17/02/15,188.779999,190.630005,188.309998,190.020004,0.0054
18/02/15,189.539993,190.039993,187.820007,188.669998,-0.0071
19/02/15,187.679993,189.850006,187.270004,189.110001,0.0023
20/02/15,188.350006,191.639999,187.050003,191.509995,0.0126
23/02/15,190.740005,190.740005,189.270004,190.309998,-0.0063
24/02/15,190.029999,193.279999,189.679993,192.220001,0.01
25/02/15,191.550003,192.449997,190.460007,191.720001,-0.0026
26/02/15,190.509995,192.470001,190,192.199997,0.0025
27/02/15,191.190002,192.5,189.789993,189.789993,-0.0126
02/03/15,190,191.919998,189.779999,191.789993,0.0105
03/03/15,190.699997,192.869995,190.570007,191.270004,-0.0027
04/03/15,190.350006,190.820007,188.979996,189.669998,-0.0084
05/03/15,190.130005,190.720001,189.070007,190.080002,0.0022
06/03/15,187.580002,191.399994,186.580002,186.910004,-0.0168
09/03/15,187.300003,188.789993,186.570007,187.929993,0.0054
10/03/15,185.589996,186.139999,182.710007,182.710007,-0.0282
11/03/15,183.300003,185.839996,183.009995,184.179993,0.008
12/03/15,185.940002,190,185.940002,189.949997,0.0308
13/03/15,188.869995,189.740005,186.160004,189.339996,-0.0032
16/03/15,190.039993,192.490005,189.899994,191.899994,0.0134
17/03/15,190.970001,191.240005,188.800003,190.570007,-0.007
18/03/15,189.669998,193.039993,189.199997,192.320007,0.0091
19/03/15,191.759995,191.759995,189.089996,189.970001,-0.0123
20/03/15,190.470001,193.919998,189.899994,193.130005,0.0165
23/03/15,193.270004,194.25,191.960007,191.960007,-0.0061
24/03/15,191.940002,192.509995,191.160004,191.279999,-0.0035
25/03/15,191.080002,191.229996,187.350006,187.350006,-0.0208
26/03/15,186.520004,187.970001,185.020004,187.240005,-0.0006
27/03/15,187.190002,188.479996,186.270004,188.059998,0.0044
30/03/15,189.240005,192,189.190002,191.020004,0.0156
31/03/15,190.339996,190.550003,187.970001,187.970001,-0.0161
01/04/15,187.940002,192.330002,186.960007,192.229996,0.0224
02/04/15,191.729996,192.729996,190.850006,191.550003,-0.0035
06/04/15,190.179993,192.639999,188.949997,192.050003,0.0026
07/04/15,192.520004,193.639999,192.240005,192.389999,0.0018
08/04/15,193.039993,193.850006,192.199997,192.559998,0.0009
09/04/15,192.860001,195.089996,192.410004,194.889999,0.012
10/04/15,194.649994,195.860001,194.089996,195.639999,0.0038
13/04/15,195.320007,197.380005,194.770004,195.580002,-0.0003
14/04/15,196.979996,198.490005,195.710007,197.720001,0.0109
15/04/15,198.210007,202.139999,197.389999,201.100006,0.017
16/04/15,202.699997,202.869995,198.699997,200.210007,-0.0044
17/04/15,197.839996,198.25,195.649994,197.350006,-0.0144
20/04/15,199.070007,199.600006,197.919998,198.100006,0.0038
21/04/15,198.970001,199.5,196.580002,196.839996,-0.0064
22/04/15,197.910004,199.160004,196.570007,198.320007,0.0075
23/04/15,198.160004,200.490005,197.600006,199.309998,0.005
24/04/15,199,199.100006,197.449997,197.990005,-0.0066
27/04/15,198.759995,199.309998,196.369995,196.520004,-0.0075
28/04/15,196.199997,197.610001,194.399994,197.490005,0.0049
29/04/15,195.789993,199.729996,195.479996,198.559998,0.0054
30/04/15,198.399994,199.75,195.399994,196.419998,-0.0108
01/05/15,198.449997,198.570007,196.830002,197.529999,0.0056
04/05/15,198.259995,199.720001,197.899994,199.300003,0.0089
05/05/15,198.309998,200.389999,196.720001,197.289993,-0.0101
06/05/15,197.75,198.589996,194.009995,196.25,-0.0053
07/05/15,196.259995,197.949997,194.809998,197.389999,0.0058
08/05/15,199.100006,201.339996,199.100006,200.5,0.0156
11/05/15,200.289993,201.949997,200.289993,201.729996,0.0061
12/05/15,200.479996,201.039993,198.070007,200.529999,-0.006
13/05/15,200.470001,201.75,199.850006,201.429993,0.0045
14/05/15,202.330002,202.880005,201.429993,202.619995,0.0059
15/05/15,202.550003,202.970001,201.820007,202.970001,0.0017
18/05/15,202.649994,205.179993,202.639999,204.660004,0.0083
19/05/15,204.990005,206.199997,204.550003,205.399994,0.0036
20/05/15,205.169998,205.960007,204.149994,205.080002,-0.0016
21/05/15,204.600006,205.210007,204.179993,204.949997,-0.0006
22/05/15,204.660004,208.259995,204.630005,207.800003,0.0138
26/05/15,207.520004,207.520004,205,206.380005,-0.0069
27/05/15,206.889999,209.679993,205.869995,209.059998,0.0129
28/05/15,208.080002,208.589996,207.279999,208.479996,-0.0028
29/05/15,208.229996,208.270004,205.619995,206.190002,-0.011
01/06/15,207.320007,208.820007,206.889999,207.809998,0.0078
02/06/15,206.850006,207.839996,205.649994,206.429993,-0.0067
03/06/15,207.520004,210.169998,206.770004,208.289993,0.009
04/06/15,207.600006,210.059998,207,208.869995,0.0028
05/06/15,210.699997,211.940002,208.550003,210.449997,0.0075
08/06/15,211.149994,211.699997,209.449997,209.789993,-0.0031
09/06/15,210,210.440002,207.619995,209.020004,-0.0037
10/06/15,209.720001,213.399994,209.360001,213.130005,0.0195
11/06/15,213.169998,214.610001,212.869995,213.940002,0.0038
12/06/15,213.479996,214.009995,212.009995,213.059998,-0.0041
15/06/15,210.889999,212.339996,210.380005,211.759995,-0.0061
16/06/15,211.850006,213.570007,211.130005,213.559998,0.0085
17/06/15,213.589996,214.5,212.570007,212.929993,-0.003
18/06/15,213.449997,215.009995,212.009995,214.600006,0.0078
19/06/15,214.119995,215,213.190002,213.190002,-0.0066
22/06/15,215.059998,216.809998,215,216.509995,0.0155
23/06/15,216.919998,218.770004,216.639999,218.399994,0.0087
24/06/15,216.199997,217,213.699997,214.429993,-0.0183
25/06/15,215.149994,215.800003,212.490005,212.820007,-0.0075
26/06/15,213.619995,214.610001,212.550003,213.169998,0.0016
29/06/15,210.139999,211.220001,207.649994,207.649994,-0.0262
30/06/15,209.889999,210.789993,208.149994,208.789993,0.0055
01/07/15,211.630005,212.490005,208.949997,209.940002,0.0055
02/07/15,209.940002,210.630005,208.5,209.199997,-0.0035
06/07/15,206.710007,208.529999,206.259995,208.039993,-0.0056
07/07/15,207.979996,208.970001,203.199997,208.210007,0.0008
08/07/15,206.300003,206.789993,203.699997,204.059998,-0.0201
09/07/15,207.130005,207.550003,204.440002,204.809998,0.0037
10/07/15,207.720001,207.979996,206.179993,207.190002,0.0116
13/07/15,209.440002,210.309998,208.649994,210.119995,0.014
14/07/15,210.009995,212.759995,209.699997,212.160004,0.0097
15/07/15,213.539993,213.610001,211.429993,212.960007,0.0038
16/07/15,211.389999,214.139999,209.320007,211.179993,-0.0084
17/07/15,210.759995,212.800003,209.789993,212.460007,0.006
20/07/15,212.679993,214,211.210007,212.389999,-0.0003
21/07/15,211.979996,212.800003,210.75,211.5,-0.0042
22/07/15,211.800003,213.720001,211.75,213.25,0.0082
23/07/15,213.660004,214.610001,210.699997,211.050003,-0.0104
24/07/15,211.449997,211.449997,206.899994,207.350006,-0.0177
27/07/15,205.449997,205.839996,203.5,205.020004,-0.0113
28/07/15,207.139999,207.179993,204.600006,206.240005,0.0059
29/07/15,206.570007,208.130005,205.669998,206.839996,0.0029
30/07/15,206.029999,207.350006,205.100006,207.199997,0.0017
31/07/15,207.399994,207.470001,204.899994,205.070007,-0.0103
03/08/15,205.75,205.949997,202.839996,204.690002,-0.0019
04/08/15,205.009995,207.149994,204.800003,205.169998,0.0023
05/08/15,206.940002,207.779999,204.929993,205.699997,0.0026
06/08/15,206,206.699997,204.300003,205.089996,-0.003
07/08/15,205.300003,206.639999,202.320007,203.440002,-0.0081
10/08/15,204.589996,206.570007,204.339996,205.970001,0.0124
11/08/15,203.5,203.919998,200.660004,201.699997,-0.0209
12/08/15,199.899994,201.550003,196.580002,201.130005,-0.0028
13/08/15,200.720001,201.949997,199.580002,200.740005,-0.0019
14/08/15,200.830002,202.550003,200.740005,202.020004,0.0064
17/08/15,201.009995,202.860001,199.779999,202.570007,0.0027
18/08/15,202.119995,203.100006,201.179993,201.179993,-0.0069
19/08/15,200.020004,202.75,199.139999,200.949997,-0.0011
20/08/15,198.429993,199.220001,196.75,196.75,-0.0211
21/08/15,193.660004,194.600006,187.580002,187.740005,-0.0469
24/08/15,178.460007,186.889999,172.100006,179.460007,-0.0451
25/08/15,185.889999,187.330002,177.710007,178.220001,-0.0069
26/08/15,183.039993,185.059998,179.110001,184.399994,0.0341
27/08/15,186.809998,189.860001,185.429993,189.210007,0.0258
28/08/15,187.589996,188.850006,186.259995,187.75,-0.0077
31/08/15,187.690002,190.25,187.179993,188.600006,0.0045
01/09/15,184.240005,186.470001,181.080002,182.119995,-0.035
02/09/15,184.869995,185.820007,182.509995,184.509995,0.013
03/09/15,185,187.889999,184.279999,185.059998,0.003
04/09/15,182.259995,182.830002,179.130005,180.380005,-0.0256
08/09/15,183.910004,186.309998,183.649994,185.880005,0.03
09/09/15,189.550003,191.75,185.259995,185.679993,-0.0011
10/09/15,185.449997,187.820007,184.770004,185.910004,0.0012
11/09/15,185.429993,185.820007,183.320007,185.270004,-0.0034
14/09/15,185.600006,185.860001,183.300003,183.940002,-0.0072
15/09/15,184.779999,188.020004,184.190002,187.449997,0.0189
16/09/15,187.960007,189.300003,186.589996,188.639999,0.0063
17/09/15,188.449997,190.570007,186,186.449997,-0.0117
18/09/15,183.199997,183.380005,180.550003,180.940002,-0.03
21/09/15,183.300003,184.410004,181.699997,183.350006,0.0132
22/09/15,180.889999,181,178.009995,179.720001,-0.02
23/09/15,179.809998,180.190002,177.75,179.410004,-0.0017
24/09/15,177.660004,177.979996,174.820007,176.910004,-0.014
25/09/15,179.199997,181.110001,178.160004,179.830002,0.0164
28/09/15,178.460007,178.460007,172.75,173.020004,-0.0386
29/09/15,173.009995,173.300003,167.490005,171.860001,-0.0067
30/09/15,174.580002,175.080002,172.160004,173.759995,0.011
01/10/15,174.399994,176.169998,173.039993,176.020004,0.0129
02/10/15,172.139999,177.100006,169.869995,177.009995,0.0056
05/10/15,178.229996,181.059998,177.830002,180.699997,0.0206
06/10/15,180.199997,181.279999,179.470001,180.320007,-0.0021
07/10/15,181.800003,183.789993,180.539993,182.229996,0.0105
08/10/15,181.179993,182.470001,179.75,181.070007,-0.0064
09/10/15,180.960007,182.289993,178.210007,179.190002,-0.0104
12/10/15,180.800003,181.199997,179.009995,180.229996,0.0058
13/10/15,179.570007,183.139999,179.5,180.970001,0.0041
14/10/15,180.729996,182.220001,179.139999,179.509995,-0.0081
15/10/15,176.729996,185.75,175.759995,184.960007,0.0299
16/10/15,185.119995,186.649994,183.630005,185.179993,0.0012
19/10/15,183.479996,186.5,183.149994,185.740005,0.003
20/10/15,185.199997,185.970001,183.899994,185.509995,-0.0012
21/10/15,186.220001,186.220001,179.550003,179.699997,-0.0318
22/10/15,180.229996,184.190002,180.199997,183.559998,0.0213
23/10/15,185.160004,186.360001,184.429993,185.5,0.0105
26/10/15,187.100006,188,186.619995,187.009995,0.0081
27/10/15,186,186.830002,184.5,186.309998,-0.0038
28/10/15,186.710007,191.479996,186.169998,191.320007,0.0265
29/10/15,191,191.960007,189.330002,189.889999,-0.0075
30/10/15,189.759995,190.089996,187.240005,187.5,-0.0127
02/11/15,188.320007,190.429993,187.679993,189.679993,0.0116
03/11/15,189.25,191.869995,189.050003,190.690002,0.0053
04/11/15,191,192.889999,190.309998,191.649994,0.005
05/11/15,192.539993,193.279999,191,192.020004,0.0019
06/11/15,196,199.470001,195.899994,199.169998,0.0366
09/11/15,199.039993,199.899994,196.320007,196.759995,-0.0122
10/11/15,196.580002,198.220001,195.279999,197.809998,0.0053
11/11/15,198.289993,198.929993,196.729996,197.389999,-0.0021
12/11/15,196.190002,196.190002,192.259995,192.770004,-0.0237
13/11/15,192.630005,193.380005,190.059998,190.389999,-0.0124
16/11/15,189.990005,192.160004,188.009995,192.160004,0.0093
17/11/15,192.669998,193,190.320007,190.570007,-0.0083
18/11/15,191.050003,194.050003,191.009995,193.660004,0.0161
19/11/15,193.820007,194.210007,191.669998,193.029999,-0.0033
20/11/15,193,193.490005,191.110001,191.470001,-0.0081
23/11/15,191.300003,191.490005,188.520004,189.190002,-0.012
24/11/15,188.020004,189.800003,186.559998,188.669998,-0.0028
25/11/15,188.990005,189.770004,188.149994,189.149994,0.0025
27/11/15,189.160004,191.190002,188.850006,190.470001,0.007
30/11/15,190.5,191.080002,189.240005,190.020004,-0.0024
01/12/15,191.220001,193.149994,190.009995,193.070007,0.0159
02/12/15,193.300003,193.839996,189.800003,190.259995,-0.0147
03/12/15,190.660004,191.649994,184.729996,185.199997,-0.027
04/12/15,185.610001,190.619995,184.75,189.990005,0.0255
07/12/15,190,190.119995,185,185.490005,-0.024
08/12/15,183.919998,184.470001,181.839996,182.919998,-0.014
09/12/15,182.020004,184.850006,179.830002,180.710007,-0.0122
10/12/15,180.990005,183.929993,180.309998,182.110001,0.0077
11/12/15,179.679993,180.149994,175.470001,176.559998,-0.031
14/12/15,176.669998,178.630005,172.899994,176.399994,-0.0009
15/12/15,178.979996,183.279999,178.850006,182.009995,0.0313
16/12/15,184.009995,186.880005,181.679993,186.210007,0.0228
17/12/15,186.880005,187.889999,182.610001,182.610001,-0.0195
18/12/15,181.199997,181.899994,175.389999,175.490005,-0.0398
21/12/15,177.5,178.149994,175.830002,177.75,0.0128
22/12/15,178.899994,180.690002,177.050003,180.050003,0.0129
23/12/15,180.699997,183,180.460007,182.949997,0.016
24/12/15,182.270004,183.169998,182.020004,182.470001,-0.0026
28/12/15,181.770004,181.929993,179.839996,181.619995,-0.0047
29/12/15,182.820007,184.179993,182.5,183.529999,0.0105
30/12/15,183.279999,183.529999,181.839996,182.009995,-0.0083
31/12/15,181.160004,182.889999,180.029999,180.229996,-0.0098
