18,SEP,6,45:47.1,39.648,20.91,10,3
18,SEP,6,32:31.1,35.527,21.783,10,4
18,SEP,6,03:04.4,37.907,20.502,10,3.5
18,SEP,6,22:03.3,41.796,22.844,1,2.7
18,SEP,6,57:27.6,37.555,20.783,14,4.2
18,SEP,6,33:03.6,39.592,20.552,10,3.1
19,SEP,6,26:33.1,41.29,20.542,10,3.1
20,SEP,6,25:43.3,41.468,23.184,6,2.7
20,SEP,6,02:35.5,35.162,23.226,10,4.3
21,SEP,6,15:36.1,38.518,20.61,10,2.8
21,SEP,6,51:20.7,41.099,24.554,2,2.2
21,SEP,6,30:33.4,40.243,23.963,11,2.2
21,SEP,6,46:11.6,39.78,21.79,12,2.6
22,SEP,6,33:05.3,38.251,20.196,29,3
22,SEP,6,44:35.9,39.168,21.69,6,2.5
22,SEP,6,55:05.5,40.213,21.92,1,2.3
22,SEP,6,30:14.0,40.458,21.514,4,2.7
22,SEP,6,57:52.0,39.805,26.097,3,2.8
22,SEP,6,12:00.7,39.046,24.155,10,2.6
23,SEP,6,26:38.0,40.789,23.632,10,2.6
24,SEP,6,09:13.7,41.817,20.288,2,2.8
24,SEP,6,43:50.5,40.124,23.666,6,2.2
24,SEP,6,34:59.8,40.794,23.681,1,2
25,SEP,6,55:41.0,41.938,22.902,1,2.7
25,SEP,6,19:59.1,40.195,19.649,10,2.3
25,SEP,6,39:54.4,38.687,21.276,21,2.6
26,SEP,6,45:23.3,39.136,16.024,90,4
26,SEP,6,48:38.0,42.266,20.046,1,3.8
26,SEP,6,03:38.7,41.544,23.919,6,2.8
26,SEP,6,51:05.7,42.366,19.922,10,4.4
27,SEP,6,37:06.9,42.385,19.922,10,3.4
27,SEP,6,20:40.2,37.311,21.014,22,3.6
27,SEP,6,31:24.7,40.082,22.355,9,2.3
27,SEP,6,22:51.1,41.822,22.921,1,2.4
28,SEP,6,03:43.2,42.439,19.805,5,3.6
29,SEP,6,47:21.0,40.144,19.765,2,3.3
29,SEP,6,13:51.7,41.155,24.268,15,2
29,SEP,6,48:38.0,41.374,20.342,10,2.9
29,SEP,6,51:57.5,40.181,23.846,1,2.2
29,SEP,6,56:40.4,40.53,23.545,1,2.1
30,SEP,6,49:51.3,39.993,19.489,4,3.1
30,SEP,6,46:08.9,36.988,21.58,10,4.3
1,OCT,6,03:36.8,40.162,23.431,10,2.1
1,OCT,6,10:33.7,40.789,22.1,1,2.1
2,OCT,6,31:38.6,38.544,21.875,11,3.7
2,OCT,6,56:06.7,38.912,21.169,7,3.3
2,OCT,6,36:20.1,42.388,19.802,7,3.1
2,OCT,6,44:55.5,39.973,23.988,1,2.2
3,OCT,6,25:24.1,39.326,23.629,12,3.4
3,OCT,6,29:39.6,38.839,21.168,1,2.4
3,OCT,6,37:28.9,39.965,23.965,2,3
3,OCT,6,33:59.1,41.219,22.482,7,3.8
3,OCT,6,44:58.7,39.957,23.977,3,2.8
3,OCT,6,58:10.7,39.534,20.687,10,4.6
3,OCT,6,02:19.2,40.07,19.801,19,3.3
4,OCT,6,34:24.0,41.791,16.178,20,4.6
4,OCT,6,16:46.2,42.434,19.767,20,2.9
5,OCT,6,51:28.4,38.29,25.156,10,3.1
6,OCT,6,19:49.0,39.267,23.881,14,2.4
6,OCT,6,05:03.2,41.887,20.673,10,2.7
6,OCT,6,26:25.4,39.01,24.144,20,3.2
6,OCT,6,11:29.2,37.133,21.863,20,3.4
6,OCT,6,33:55.7,39.481,20.688,2,3.2
7,OCT,6,58:31.8,39.362,23.913,20,2.7
7,OCT,6,40:17.1,40.156,19.862,10,3.3
7,OCT,6,42:04.7,40.898,27.665,10,2.8
7,OCT,6,15:42.9,39.495,20.646,4,3.1
7,OCT,6,39:45.1,39.339,23.56,10,2.4
8,OCT,6,57:47.6,38.484,24.007,10,3.3
8,OCT,6,59:07.6,42.293,19.557,10,3.3
8,OCT,6,33:33.8,38.255,22.721,10,3.4
8,OCT,6,39:54.5,39.508,20.661,6,3
9,OCT,6,00:01.0,41.88,20.741,2,2.4
9,OCT,6,07:38.5,39.089,23.34,9,2.7
9,OCT,6,44:31.9,38.979,20.514,10,3.4
10,OCT,6,39:41.2,41.629,22.331,1,2.2
10,OCT,6,44:25.2,38.775,21.128,10,3.4
10,OCT,6,01:02.9,37.793,26.164,10,2.8
10,OCT,6,50:14.3,38.61,21.103,20,3.1
11,OCT,6,41:10.1,37.515,20.478,28,3.7
11,OCT,6,46:59.6,42.541,19.635,1,3.4
12,OCT,6,20:07.9,37.925,29.327,10,4
12,OCT,6,45:59.6,41.316,20.408,2,2.2
12,OCT,6,12:33.1,40.491,28.379,10,3.6
12,OCT,6,26:10.6,39.383,20.116,10,2.4
12,OCT,6,47:09.5,40.241,19.597,26,2.3
12,OCT,6,16:23.3,41.174,22.618,1,2.2
12,OCT,6,12:55.7,41.163,22.625,4,2
13,OCT,6,32:28.8,38.347,21.299,1,3.5
13,OCT,6,50:39.0,38.289,21.233,10,4.1
14,OCT,6,59:29.4,38.313,21.298,4,3.4
15,OCT,6,03:18.0,41.434,20.468,5,2.5
15,OCT,6,07:49.8,40.498,19.978,29,2.3
15,OCT,6,46:50.6,38.104,24.087,6,3.1
15,OCT,6,25:45.2,39.305,23.55,8,2.7
16,OCT,6,54:20.4,38.129,24.003,20,2.8
17,OCT,6,59:08.3,39.344,23.09,12,3.4
18,OCT,6,53:42.5,40.869,23.084,9,2.2
18,OCT,6,25:31.9,39.231,20.772,16,2.5
18,OCT,6,25:55.0,40.598,20.778,1,3.3
19,OCT,6,34:54.2,42.351,19.835,3,4.8
19,OCT,6,30:19.1,38.445,22.016,1,2.9
19,OCT,6,35:26.4,37.865,22.003,2,3.5
19,OCT,6,57:27.8,40.976,22.756,6,2
20,OCT,6,01:14.5,38.379,22.024,1,2.9
20,OCT,6,26:45.2,39.635,25.585,6,3
20,OCT,6,15:25.0,40.131,28.117,13,5.1
20,OCT,6,34:38.4,38.156,20.441,10,3.2
20,OCT,6,09:48.4,40.311,25.855,2,2.9
20,OCT,6,19:55.3,39.703,25.681,1,2.5
20,OCT,6,30:07.8,38.39,22.279,3,2.8
21,OCT,6,41:12.8,37.479,21.487,7,3.5
21,OCT,6,30:38.2,40.195,28.109,23,3.2
21,OCT,6,42:33.9,38.387,22.14,1,3.4
21,OCT,6,40:23.2,42.352,19.633,32,3
22,OCT,6,51:13.9,39.207,23.242,10,2.7
22,OCT,6,15:36.9,38.958,21.224,10,2.8
23,OCT,6,10:58.1,38.43,24.13,11,2.7
23,OCT,6,56:07.9,37.252,20.954,10,3.7
23,OCT,6,15:59.7,38.77,21.194,20,2.4
23,OCT,6,45:21.5,38.88,21.267,9,3.3
23,OCT,6,18:42.0,40.608,20.737,10,3.3
23,OCT,6,16:21.6,38.788,28,10,3.9
23,OCT,6,59:23.2,40.246,25.47,10,3.3
24,OCT,6,39:39.8,35.213,27.333,21,4.5
24,OCT,6,30:33.6,40.323,25.393,10,3.2
24,OCT,6,49:02.9,40.463,21.881,10,2.2
24,OCT,6,00:22.5,40.452,29.175,28,5.1
24,OCT,6,46:19.3,37.763,20.799,10,3.3
24,OCT,6,20:01.0,38.375,22.026,10,2.9
24,OCT,6,42:15.8,38.465,22.112,10,2.8
24,OCT,6,18:15.1,41.341,22.681,10,2
25,OCT,6,56:57.6,40.478,28.945,1,3.7
25,OCT,6,21:55.2,39.851,23.014,11,2
25,OCT,6,05:13.4,38.374,22.014,3,3
25,OCT,6,45:23.2,38.106,21.899,20,3
25,OCT,6,45:34.0,40.612,20.695,10,2.9
25,OCT,6,50:37.0,38.163,20.312,10,3.6
25,OCT,6,58:04.1,40.887,25.747,3,2.4
25,OCT,6,16:34.9,41.793,23.42,1,2.1
25,OCT,6,15:50.0,40.752,21.3,12,2.2
26,OCT,6,06:00.1,40.872,21.195,3,2.6
26,OCT,6,10:55.4,40.644,19.654,3,3.5
26,OCT,6,51:15.4,41.1,19.898,10,3
26,OCT,6,28:39.8,38.795,16.246,274,5.3
27,OCT,6,30:42.1,38.995,23.343,5,3.3
27,OCT,6,36:53.3,38.969,23.329,7,2.9
27,OCT,6,52:16.5,39.004,23.322,10,2.9
28,OCT,6,34:39.4,39.979,20.693,10,2.3
28,OCT,6,25:28.9,38.906,21.182,5,2.4
28,OCT,6,26:26.2,40.484,21.895,8,2.1
28,OCT,6,59:29.3,38.42,22.208,5,2.3
28,OCT,6,02:17.0,38.38,22.193,3,3.3
28,OCT,6,46:43.7,41.417,20.367,10,2.6
28,OCT,6,09:51.4,40.476,21.264,6,3
28,OCT,6,35:23.9,38.375,22.047,10,3
28,OCT,6,32:13.6,38.37,22.009,10,3
28,OCT,6,13:07.1,39.18,21.704,10,2.5
28,OCT,6,55:46.7,40.171,25.077,14,2.4
31,OCT,6,18:05.8,38.953,21.179,10,3.5
31,OCT,6,58:56.4,37.744,20.974,10,3.7
1,NOV,6,11:28.0,40.833,19.881,2,2.7
1,NOV,6,14:50.0,40.785,19.853,2,2.2
1,NOV,6,15:25.2,38.769,23.811,12,2.8
2,NOV,6,07:49.3,37.733,20.218,14,3.4
2,NOV,6,53:01.7,40.135,21.839,9,2.5
2,NOV,6,47:16.7,41.792,22.863,1,2
2,NOV,6,38:26.0,35.578,22.338,32,3.7
3,NOV,6,50:59.5,36.494,19.615,21,5.1
4,NOV,6,38:00.8,40.729,22.32,10,2.1
4,NOV,6,12:10.4,39.892,24.521,22,2.7
5,NOV,6,37:50.0,37.604,20.679,10,3.4
5,NOV,6,14:59.4,39.589,13.759,10,4.5
5,NOV,6,10:46.5,38.976,23.348,7,2.5
5,NOV,6,29:03.6,39.08,23.4,6,3.2
5,NOV,6,55:19.5,38.177,23.958,15,2.5
7,NOV,6,13:42.0,36.153,18.722,29,4.7
7,NOV,6,46:47.9,40.569,22.905,11,2.1
8,NOV,6,35:02.1,40.48,22.533,1,2.3
8,NOV,6,31:02.2,36.288,23.459,60,3.8
8,NOV,6,45:56.1,41.171,23.046,1,2.3
9,NOV,6,06:32.3,39.791,20.833,4,2.4
9,NOV,6,09:44.8,41.927,23.111,4,2.4
9,NOV,6,36:43.9,40.062,20.79,10,2.9
9,NOV,6,40:04.0,37.152,20.569,7,3.6
9,NOV,6,32:14.6,39.221,21.689,12,2.4
9,NOV,6,48:30.9,37.622,20.66,10,3.6
9,NOV,6,51:05.7,37.713,20.791,3,3.9
9,NOV,6,26:10.0,42.019,20.851,10,2.7
10,NOV,6,49:42.3,37.469,20.526,10,3.7
10,NOV,6,11:49.4,40.712,20.737,10,3.1
10,NOV,6,30:45.2,38.258,21.782,10,3.3
10,NOV,6,50:23.9,39.574,23.498,1,2.2
11,NOV,6,56:36.0,37.861,22.241,14,3.2
12,NOV,6,26:07.3,37.397,20.58,24,3.6
13,NOV,6,07:10.9,41.743,22.864,1,2.3
13,NOV,6,30:52.0,39.489,24.175,8,3.3
13,NOV,6,55:52.0,41.784,22.858,1,2.8
14,NOV,6,24:45.4,39.844,23.43,4,2.3
14,NOV,6,48:49.0,37.328,20.844,21,3.8
14,NOV,6,46:48.7,38.412,23.849,17,2.8
14,NOV,6,51:54.2,40.813,22.98,14,2.3
14,NOV,6,57:56.0,38.381,22.255,9,3.3
14,NOV,6,11:10.5,40.164,23.942,1,2.1
14,NOV,6,09:06.2,40.787,23.701,10,2.3
15,NOV,6,56:26.8,38.784,20.878,10,2.7
15,NOV,6,11:39.3,41.923,23.149,3,2.3
15,NOV,6,26:56.5,40.811,21.583,12,2.2
16,NOV,6,08:24.7,39.58,21.015,10,2.8
16,NOV,6,11:35.4,41.923,23.249,3,2.5
16,NOV,6,44:52.7,40.553,23.544,7,2.3
16,NOV,6,57:39.0,40.846,23.669,13,2.5
16,NOV,6,11:53.7,40.63,22.907,10,2.9
16,NOV,6,12:44.4,38.618,21.434,10,2.6
16,NOV,6,50:05.4,37.078,23.292,16,3.6
16,NOV,6,19:46.3,39.973,22.492,8,2.1
16,NOV,6,16:41.1,39.613,19.468,7,3.3
17,NOV,6,21:34.6,39.872,23.403,10,3.9
18,NOV,6,04:59.1,39.941,25.586,17,4.2
18,NOV,6,43:37.1,40.651,23.424,8,2
18,NOV,6,43:37.7,43.285,22.369,5,2.8
18,NOV,6,44:45.3,38.226,20.196,21,2.8
18,NOV,6,57:25.0,39.016,22.958,3,3.2
18,NOV,6,08:48.4,39.069,22.267,15,2.6
19,NOV,6,23:47.0,41.815,20.176,1,4
19,NOV,6,06:08.0,40.591,23.514,19,2
19,NOV,6,51:09.2,45.821,26.647,154,4.1
20,NOV,6,02:26.0,41.817,22.69,10,3.6
20,NOV,6,10:45.9,41.813,22.723,1,2.1
20,NOV,6,37:56.2,41.795,22.688,1,2.5
20,NOV,6,18:22.1,40.624,23.592,8,2
20,NOV,6,41:29.6,40.409,21.833,10,2.7
20,NOV,6,07:35.2,39.348,22.371,79,2.7
20,NOV,6,31:44.6,40.165,21.693,1,2.5
20,NOV,6,50:01.2,37.979,21.553,10,3.5
21,NOV,6,15:54.8,40.28,23.932,2,2.8
21,NOV,6,58:47.9,43.797,21.661,10,4.9
21,NOV,6,15:07.9,40.627,25.908,2,3.2
21,NOV,6,51:01.4,40.057,23.251,13,2.1
21,NOV,6,14:12.9,38.033,27.17,20,3.6
21,NOV,6,14:26.2,39.972,22.528,8,2.7
21,NOV,6,22:21.3,39.314,23.131,19,2.3
22,NOV,6,53:09.0,38.416,22.369,13,3.1
22,NOV,6,19:32.4,41.029,22.144,1,2
22,NOV,6,43:25.0,41.716,22.327,1,3.5
23,NOV,6,39:55.1,38.363,22.127,10,3.3
23,NOV,6,38:58.4,40.48,23.546,1,2.1
23,NOV,6,21:43.0,40.056,20.663,14,4.2
23,NOV,6,01:52.7,41.237,21.967,1,2
23,NOV,6,21:00.3,38.915,20.634,8,2.8
24,NOV,6,58:20.3,38.22,22.247,10,3.6
24,NOV,6,03:23.8,38.25,22.198,10,3.7
24,NOV,6,59:31.2,39.981,23.677,8,2
24,NOV,6,16:59.1,37.101,21.517,3,4.3
25,NOV,6,01:58.1,39.468,20.816,10,3
25,NOV,6,45:05.3,39.138,22.572,7,4
25,NOV,6,31:58.5,40.351,24.009,4,2.4
25,NOV,6,49:01.1,43.01,18.975,1,3.1
26,NOV,6,02:16.2,41.199,23.94,17,2.3
26,NOV,6,50:24.5,38.975,20.655,10,2.7
26,NOV,6,16:00.6,41.719,22.336,2,2.1
26,NOV,6,23:11.0,41.896,23.186,10,2.2
26,NOV,6,58:06.9,35.427,23.354,10,4.7
26,NOV,6,15:14.1,37.989,23.351,19,3.5
26,NOV,6,19:49.3,39.282,21.798,7,2.6
27,NOV,6,46:39.7,39.063,21.992,20,3.3
27,NOV,6,01:54.6,41.307,22.472,10,2.2
27,NOV,6,44:21.0,43.842,23.924,6,3
28,NOV,6,55:59.0,40.593,22.49,13,2.4
28,NOV,6,56:18.8,39.478,22.827,13,2.1
28,NOV,6,37:14.9,35.087,24.57,2,2
28,NOV,6,37:27.5,39.477,22.785,1,2.3
29,NOV,6,07:22.0,40.57,22.413,3,2
29,NOV,6,31:14.8,41.929,23.184,4,2.5
30,NOV,6,57:32.7,40.436,23.771,1,2.1
30,NOV,6,51:21.2,43.22,25.533,1,3.1
30,NOV,6,45:38.9,36.55,27.05,65,3.8
2,DEC,6,26:58.1,34.968,26.907,20,4.4
4,DEC,6,24:28.8,40.627,23.413,10,2.6
4,DEC,6,16:03.9,38.977,23.314,6,2.8
4,DEC,6,04:14.6,36.485,26.51,165,3.7
4,DEC,6,10:18.2,39.19,22.436,5,2.5
4,DEC,6,24:22.6,38.492,21.727,10,2.9
4,DEC,6,27:05.4,38.639,21.909,10,2.6
4,DEC,6,32:32.5,39.199,25.936,26,2.7
5,DEC,6,34:31.5,39.546,21.846,6,2.8
5,DEC,6,38:00.8,40.769,23.16,6,2.1
5,DEC,6,07:54.3,39.179,22.437,9,2.7
5,DEC,6,17:52.7,41.054,24.915,10,2.6
5,DEC,6,20:28.4,41.008,24.98,2,3.1
7,DEC,6,07:02.0,39.388,20.699,10,3.5
7,DEC,6,11:11.9,39.423,22.839,11,2.6
7,DEC,6,22:34.4,40.342,28.028,31,2.4
8,DEC,6,33:27.1,41.825,22.676,10,2
8,DEC,6,38:53.6,39.135,21.668,7,2.7
8,DEC,6,47:05.8,39.466,26.673,25,2.9
8,DEC,6,48:45.3,40.103,24.133,2,3
9,DEC,6,05:42.4,40.664,23.083,10,2.2
10,DEC,6,48:25.0,39.695,20.398,10,2.7
10,DEC,6,03:44.4,42.002,16.612,22,4.8
10,DEC,6,52:30.7,37.819,21.069,14,2.9
12,DEC,6,50:45.6,38.647,23.325,11,4
12,DEC,6,28:47.4,38.676,21.858,10,3.5
12,DEC,6,57:16.2,40.956,23.337,8,2.4
13,DEC,6,50:35.3,41.95,20.128,10,4
13,DEC,6,57:30.3,41.882,20.186,3,3.7
13,DEC,6,06:30.8,41.969,20.167,10,3.7
14,DEC,6,32:58.0,39.18,24.139,11,2.5
14,DEC,6,31:10.2,41.14,20.623,21,3.5
14,DEC,6,11:14.8,39.327,23.622,6,3
15,DEC,6,44:04.6,38.874,23.265,6,2.9
15,DEC,6,30:29.2,40.149,23.96,2,2.3
15,DEC,6,21:46.3,39.082,23.298,10,2.1
15,DEC,6,26:30.4,41.149,23.654,15,2.1
16,DEC,6,18:04.8,40.574,19.953,10,3.3
16,DEC,6,36:24.1,40.836,21.044,1,2.8
16,DEC,6,45:38.9,39.035,21.908,18,2.7
16,DEC,6,47:54.6,38.869,22.881,8,2.6
18,DEC,6,09:19.9,36.94,30.393,26,4.5
18,DEC,6,08:45.9,40.504,19.621,3,3.2
18,DEC,6,49:26.2,40.271,20.383,10,2.1
18,DEC,6,42:29.3,40.271,20.368,10,2.3
18,DEC,6,57:46.2,40.305,20.305,10,2.1
18,DEC,6,28:23.0,40.245,20.47,10,2.5
18,DEC,6,38:59.4,40.576,23.591,8,2.2
19,DEC,6,16:08.9,38.603,21.624,9,3
19,DEC,6,15:37.6,40.288,28.472,16,4.1
20,DEC,6,22:41.5,41.86,25.208,10,2.3
21,DEC,6,51:33.6,40.495,23.59,8,2.7
21,DEC,6,44:37.3,39.273,23.598,6,2.7
21,DEC,6,16:19.5,41.788,22.82,1,2.1
21,DEC,6,03:08.8,39.375,23.557,1,3.6
21,DEC,6,04:41.4,39.344,23.535,8,3
21,DEC,6,06:24.7,39.413,23.456,2,2.5
21,DEC,6,19:23.5,39.338,23.518,9,3.4
21,DEC,6,24:55.2,39.374,23.534,1,2.1
21,DEC,6,31:09.0,39.319,23.543,8,2.3
21,DEC,6,35:52.5,39.336,23.524,10,3.1
21,DEC,6,44:41.9,39.325,23.521,10,2.5
21,DEC,6,30:54.7,39.355,23.586,15,5.2
21,DEC,6,32:57.8,39.361,23.486,6,4.3
21,DEC,6,36:15.0,39.341,23.52,7,2.9
21,DEC,6,37:36.5,39.298,23.52,10,2.4
21,DEC,6,40:42.1,39.325,23.508,11,2.6
21,DEC,6,41:21.1,39.326,23.59,18,3.2
21,DEC,6,43:59.6,39.323,23.484,11,2.2
21,DEC,6,45:12.4,39.349,23.517,8,2.6
21,DEC,6,46:52.4,39.349,23.547,11,2.8
21,DEC,6,51:42.4,39.302,23.534,14,3
21,DEC,6,53:38.0,39.337,23.519,3,2.4
21,DEC,6,55:54.7,39.351,23.501,3,2.1
21,DEC,6,03:30.1,39.307,23.508,12,2.8
21,DEC,6,04:53.8,39.341,23.51,6,2.7
21,DEC,6,09:29.0,39.319,23.516,7,2.5
21,DEC,6,12:09.9,39.325,23.548,7,2.7
21,DEC,6,14:53.7,39.314,23.518,11,2.4
21,DEC,6,22:02.3,39.323,23.536,11,2.6
21,DEC,6,44:12.2,39.355,23.511,8,2.9
21,DEC,6,47:28.3,39.348,23.516,8,3.1
21,DEC,6,51:54.8,39.334,23.539,9,2.7
21,DEC,6,53:36.6,39.378,23.551,1,2.3
21,DEC,6,02:32.7,39.333,23.541,9,2.6
21,DEC,6,04:08.5,39.329,23.525,8,2
21,DEC,6,04:45.0,39.338,23.553,8,2.2
21,DEC,6,14:03.8,39.288,23.518,13,2.7
21,DEC,6,41:35.3,39.332,23.496,11,2.8
21,DEC,6,41:37.9,39.335,23.532,11,2.5
21,DEC,6,00:56.8,39.348,23.517,8,2.7
21,DEC,6,35:54.2,39.32,23.542,12,3.3
22,DEC,6,01:44.8,39.318,23.544,12,2.6
22,DEC,6,20:00.4,39.304,23.5,12,2.8
22,DEC,6,23:24.9,39.295,23.497,12,2.8
22,DEC,6,58:05.0,39.325,23.534,12,2.5
22,DEC,6,32:30.4,39.307,23.485,12,2.6
22,DEC,6,36:46.6,39.307,23.494,10,2.6
22,DEC,6,40:09.8,39.291,23.528,13,2.7
22,DEC,6,21:52.7,39.318,23.506,13,2.8
22,DEC,6,57:31.7,39.291,23.523,15,3.1
22,DEC,6,28:52.6,39.326,23.549,13,2.9
22,DEC,6,31:54.5,39.322,23.538,14,2.7
22,DEC,6,20:37.2,39.292,23.549,15,3.1
22,DEC,6,26:45.6,39.305,23.543,11,2.9
22,DEC,6,07:08.9,42.376,21.523,6,3.8
22,DEC,6,11:34.1,38.792,22.792,21,2.1
22,DEC,6,35:50.0,39.317,23.507,11,2.3
22,DEC,6,05:20.9,40.782,23.021,11,2
23,DEC,6,46:38.6,39.338,23.52,14,2.3
23,DEC,6,00:04.1,39.329,23.511,11,2.8
23,DEC,6,37:13.8,40.423,21.852,10,2.2
23,DEC,6,50:36.3,39.306,23.531,10,2.3
23,DEC,6,05:06.0,39.311,23.546,12,2.5
24,DEC,6,26:40.5,40.937,19.918,10,2.8
24,DEC,6,37:27.6,39.338,23.497,10,2.4
24,DEC,6,26:31.7,35.193,26.839,10,4.2
24,DEC,6,58:19.5,37.996,20.162,10,3.4
24,DEC,6,50:53.6,39.311,23.49,10,2.7
24,DEC,6,53:26.2,38.34,21.899,10,3
24,DEC,6,58:05.2,40.332,22.508,6,2.6
25,DEC,6,10:41.0,40.307,25.569,13,3.4
25,DEC,6,18:33.7,37.241,23.339,106,3.5
25,DEC,6,57:05.7,40.165,25.788,26,4.1
25,DEC,6,08:57.9,34.809,22.536,6,4.3
26,DEC,6,26:52.0,38.287,20.98,23,3
26,DEC,6,49:39.4,39.718,20.443,10,3.6
26,DEC,6,31:41.0,39.368,21.948,17,2.5
27,DEC,6,42:09.0,38.314,21.268,10,2.7
27,DEC,6,59:59.9,39.288,23.515,11,2.5
27,DEC,6,24:33.6,40.764,22.725,4,2.4
28,DEC,6,02:50.3,39.981,23.282,2,2.1
28,DEC,6,02:57.8,39.984,23.307,9,2.2
28,DEC,6,57:38.1,40.329,25.975,15,3.1
28,DEC,6,01:53.0,40.339,25.987,18,3.1
28,DEC,6,29:51.3,39.487,23.64,1,2.7
28,DEC,6,06:15.2,39.157,23.582,15,2.1
28,DEC,6,30:23.6,39.488,23.643,3,2.5
28,DEC,6,54:19.9,41.407,25.503,21,2.5
28,DEC,6,52:25.4,39.287,24.187,11,2.8
29,DEC,6,03:07.9,38.135,20.632,0,3.5
29,DEC,6,46:36.1,41.074,23.856,8,2.3
30,DEC,6,00:26.4,42.269,21.63,10,2.8
30,DEC,6,15:17.4,42.416,21.493,6,2.8
30,DEC,6,05:28.9,40.501,21.589,8,2.5
30,DEC,6,54:07.6,40.001,20.498,20,2.6
31,DEC,6,27:22.4,40.904,21.631,2,2.4
1,JAN,7,55:35.6,38.479,21.506,9,3.5
2,JAN,7,33:28.8,40.592,24.062,8,2.6
3,JAN,7,12:49.3,41.933,23.129,2,2.1
5,JAN,7,23:26.1,40.743,20.649,2,2.9
5,JAN,7,46:35.5,42.963,20.763,20,3.5
6,JAN,7,11:20.2,38.893,22.565,9,2.6
6,JAN,7,10:38.2,40.626,23.078,5,2.9
7,JAN,7,01:53.8,41.683,23.679,10,2.5
7,JAN,7,14:16.4,38.32,22.057,10,2.8
7,JAN,7,47:03.3,38.297,22.069,1,3.8
7,JAN,7,30:35.2,38.34,22.096,1,3.2
7,JAN,7,54:15.7,38.287,22.084,10,3.2
7,JAN,7,51:50.0,38.295,22.064,10,2.9
8,JAN,7,15:28.1,39.529,25.829,3,3
8,JAN,7,35:43.7,39.379,26.007,10,4.2
8,JAN,7,44:43.9,39.507,25.88,10,3.6
8,JAN,7,56:19.8,39.471,25.79,6,2.7
8,JAN,7,05:38.7,38.368,22.098,10,3.7
8,JAN,7,26:59.4,39.473,25.872,10,3.5
8,JAN,7,07:25.0,39.45,25.801,11,3.7
8,JAN,7,07:56.9,40.165,21.774,8,2.2
8,JAN,7,33:28.0,39.18,24.226,9,2.6
9,JAN,7,42:27.2,38.364,21.901,10,3.3
9,JAN,7,18:18.5,39.471,25.816,10,3.6
9,JAN,7,55:21.2,38.439,25.461,10,2.9
9,JAN,7,47:29.5,39.343,23.536,7,2.3
9,JAN,7,18:39.0,38.652,23.788,16,2.6
9,JAN,7,34:57.4,38.635,23.77,13,3.1
9,JAN,7,37:03.4,38.655,23.834,15,3.5
9,JAN,7,09:22.7,36.319,22.707,20,3.6
10,JAN,7,25:14.9,41.264,22.774,5,3
10,JAN,7,26:37.2,38.164,25.072,10,3
10,JAN,7,54:55.6,38.66,23.796,13,4
10,JAN,7,07:07.4,38.317,22.112,1,3.6
10,JAN,7,15:20.4,38.298,22.108,10,3.2
10,JAN,7,21:39.3,38.283,22.079,10,3
10,JAN,7,23:26.2,38.148,24.901,20,2.9
10,JAN,7,16:20.0,38.258,21.802,10,2.7
11,JAN,7,31:37.8,39.496,23.817,4,2.5
11,JAN,7,06:56.7,39.959,24.069,1,4.3
11,JAN,7,55:48.7,39.279,23.492,14,2.6
12,JAN,7,42:28.3,40.76,21.165,10,3
13,JAN,7,10:13.8,37.689,20.98,20,3.9
13,JAN,7,01:20.2,38.062,22.194,2,3.5
14,JAN,7,57:04.6,41.476,24.618,2,2.3
14,JAN,7,35:47.6,41.021,27.417,10,4
14,JAN,7,43:02.0,35.11,23.025,86,4.3
14,JAN,7,01:37.7,38.321,22.15,10,3.1
15,JAN,7,57:37.7,40.509,22.529,3,2.1
16,JAN,7,08:40.7,38.799,22.14,20,2.7
16,JAN,7,10:51.9,38.82,25.368,20,3.5
16,JAN,7,17:32.7,38.385,22.069,20,3.1
16,JAN,7,02:16.5,38.652,22.138,16,2.8
16,JAN,7,39:33.8,39.233,20.054,20,2.9
16,JAN,7,48:32.2,39.177,20.749,10,2.6
16,JAN,7,25:22.7,39.098,24.14,7,2.9
17,JAN,7,48:17.6,39.963,23.243,15,2.5
17,JAN,7,56:07.6,38.557,22.515,8,3.6
17,JAN,7,56:46.6,40.724,23.052,15,3.2
17,JAN,7,05:34.0,36.973,24.939,153,4
17,JAN,7,51:05.1,38.875,21.246,10,2.5
18,JAN,7,25:21.9,34.724,22.402,67,5.2
19,JAN,7,42:22.4,34.824,22.519,1,4.5
20,JAN,7,38:28.0,39.054,24.078,13,2.1
20,JAN,7,26:35.3,39.816,24.122,3,2.7
20,JAN,7,50:48.9,36.624,25.339,150,4.1
20,JAN,7,04:34.9,39.791,24.13,12,2.9
21,JAN,7,28:01.5,38.391,22.202,10,2.9
21,JAN,7,28:58.4,38.341,22.073,4,3.5
22,JAN,7,42:58.2,38.334,21.873,10,3.2
22,JAN,7,45:06.5,40.648,21.726,10,3.2
23,JAN,7,11:57.1,39.439,20.627,10,4.1
23,JAN,7,53:49.3,39.454,20.617,10,3.5
23,JAN,7,13:25.2,39.38,20.65,10,4.2
23,JAN,7,32:50.1,41.683,22.912,5,2.5
23,JAN,7,22:01.5,38.279,28.799,17,4.5
23,JAN,7,23:33.3,38.246,28.818,10,3
24,JAN,7,29:24.5,38.712,25.334,10,4
25,JAN,7,26:51.6,38.133,28.815,9,4.3
25,JAN,7,00:52.7,38.722,25.303,8,4.3
